C:\Users\NCEPU\Documents\Visual Studio 2015\Projects\ImportData\ImportData\¹øÂ¯Ğ§ÂÊ01.csv
file	line	process	state
1/1	981	2.2%	faild
1/1	982	2.2%	faild
1/1	983	2.2%	faild
1/1	984	2.2%	faild
1/1	985	2.2%	faild
1/1	986	2.2%	faild
1/1	987	2.2%	faild
1/1	988	2.2%	faild
1/1	989	2.2%	faild
1/1	990	2.2%	faild
1/1	991	2.2%	faild
1/1	992	2.2%	faild
1/1	993	2.2%	faild
1/1	994	2.2%	faild
1/1	995	2.2%	faild
1/1	996	2.2%	faild
1/1	997	2.2%	faild
1/1	998	2.2%	faild
1/1	999	2.2%	faild
1/1	1000	2.2%	faild
1/1	1001	2.2%	faild
1/1	1002	2.2%	faild
1/1	1003	2.2%	faild
1/1	1004	2.2%	faild
1/1	1005	2.2%	faild
1/1	1006	2.2%	faild
1/1	1007	2.3%	faild
1/1	1008	2.3%	faild
1/1	1009	2.3%	faild
1/1	1010	2.3%	faild
1/1	1011	2.3%	faild
1/1	1012	2.3%	faild
1/1	1013	2.3%	faild
1/1	1014	2.3%	faild
1/1	1015	2.3%	faild
1/1	1016	2.3%	faild
1/1	1017	2.3%	faild
1/1	1018	2.3%	faild
1/1	1019	2.3%	faild
1/1	1020	2.3%	faild
1/1	1021	2.3%	faild
1/1	1022	2.3%	faild
1/1	1023	2.3%	faild
1/1	1024	2.3%	faild
1/1	1025	2.3%	faild
1/1	1026	2.3%	faild
1/1	1027	2.3%	faild
1/1	1028	2.3%	faild
1/1	1029	2.3%	faild
1/1	1030	2.3%	faild
1/1	1031	2.3%	faild
1/1	1032	2.3%	faild
1/1	1033	2.3%	faild
1/1	1034	2.3%	faild
1/1	1035	2.3%	faild
1/1	1036	2.3%	faild
1/1	1037	2.3%	faild
1/1	1038	2.3%	faild
1/1	1039	2.3%	faild
1/1	1040	2.3%	faild
1/1	1041	2.3%	faild
1/1	1042	2.3%	faild
1/1	1043	2.3%	faild
1/1	1044	2.3%	faild
1/1	1045	2.3%	faild
1/1	1046	2.3%	faild
1/1	1047	2.3%	faild
1/1	1048	2.3%	faild
1/1	1049	2.3%	faild
1/1	1050	2.3%	faild
1/1	1051	2.3%	faild
1/1	1052	2.4%	faild
1/1	1053	2.4%	faild
1/1	1054	2.4%	faild
1/1	1055	2.4%	faild
1/1	1056	2.4%	faild
1/1	1057	2.4%	faild
1/1	1058	2.4%	faild
1/1	1059	2.4%	faild
1/1	1060	2.4%	faild
1/1	1061	2.4%	faild
1/1	1062	2.4%	faild
1/1	1063	2.4%	faild
1/1	1064	2.4%	faild
1/1	1065	2.4%	faild
1/1	1066	2.4%	faild
1/1	1067	2.4%	faild
1/1	1068	2.4%	faild
1/1	1069	2.4%	faild
1/1	1070	2.4%	faild
1/1	1071	2.4%	faild
1/1	1072	2.4%	faild
1/1	1073	2.4%	faild
1/1	1074	2.4%	faild
1/1	1075	2.4%	faild
1/1	1076	2.4%	faild
1/1	1077	2.4%	faild
1/1	1078	2.4%	faild
1/1	1079	2.4%	faild
1/1	1080	2.4%	faild
1/1	1081	2.4%	faild
1/1	1082	2.4%	faild
1/1	1083	2.4%	faild
1/1	1084	2.4%	faild
1/1	1085	2.4%	faild
1/1	1086	2.4%	faild
1/1	1087	2.4%	faild
1/1	1088	2.4%	faild
1/1	1089	2.4%	faild
1/1	1090	2.4%	faild
1/1	1091	2.4%	faild
1/1	1092	2.4%	faild
1/1	1093	2.4%	faild
1/1	1094	2.4%	faild
1/1	1095	2.4%	faild
1/1	1096	2.5%	faild
1/1	1097	2.5%	faild
1/1	1098	2.5%	faild
1/1	1099	2.5%	faild
1/1	1100	2.5%	faild
1/1	1101	2.5%	faild
1/1	1102	2.5%	faild
1/1	1103	2.5%	faild
1/1	1104	2.5%	faild
1/1	1105	2.5%	faild
1/1	1106	2.5%	faild
1/1	1107	2.5%	faild
1/1	1108	2.5%	faild
1/1	1109	2.5%	faild
1/1	1110	2.5%	faild
1/1	1111	2.5%	faild
1/1	1112	2.5%	faild
1/1	1113	2.5%	faild
1/1	1114	2.5%	faild
1/1	1115	2.5%	faild
1/1	1116	2.5%	faild
1/1	1117	2.5%	faild
1/1	1118	2.5%	faild
1/1	1119	2.5%	faild
1/1	1120	2.5%	faild
1/1	1121	2.5%	faild
1/1	1122	2.5%	faild
1/1	1123	2.5%	faild
1/1	1124	2.5%	faild
1/1	1125	2.5%	faild
1/1	1126	2.5%	faild
1/1	1127	2.5%	faild
1/1	1128	2.5%	faild
1/1	1129	2.5%	faild
1/1	1130	2.5%	faild
1/1	1131	2.5%	faild
1/1	1132	2.5%	faild
1/1	1133	2.5%	faild
1/1	1134	2.5%	faild
1/1	1135	2.5%	faild
1/1	1136	2.5%	faild
1/1	1137	2.5%	faild
1/1	1138	2.5%	faild
1/1	1139	2.5%	faild
1/1	1140	2.5%	faild
1/1	1141	2.6%	faild
1/1	1142	2.6%	faild
1/1	1143	2.6%	faild
1/1	1144	2.6%	faild
1/1	1145	2.6%	faild
1/1	1146	2.6%	faild
1/1	1147	2.6%	faild
1/1	1148	2.6%	faild
1/1	1149	2.6%	faild
1/1	1150	2.6%	faild
1/1	1151	2.6%	faild
1/1	1152	2.6%	faild
1/1	1153	2.6%	faild
1/1	1154	2.6%	faild
1/1	1155	2.6%	faild
1/1	1156	2.6%	faild
1/1	1157	2.6%	faild
1/1	1158	2.6%	faild
1/1	1159	2.6%	faild
1/1	1160	2.6%	faild
1/1	1161	2.6%	faild
1/1	1162	2.6%	faild
1/1	1163	2.6%	faild
1/1	1164	2.6%	faild
1/1	1165	2.6%	faild
1/1	1166	2.6%	faild
1/1	1167	2.6%	faild
1/1	1168	2.6%	faild
1/1	1169	2.6%	faild
1/1	1170	2.6%	faild
1/1	1171	2.6%	faild
1/1	1172	2.6%	faild
1/1	1173	2.6%	faild
1/1	1174	2.6%	faild
1/1	1175	2.6%	faild
1/1	1176	2.6%	faild
1/1	1177	2.6%	faild
1/1	1178	2.6%	faild
1/1	1179	2.6%	faild
1/1	1180	2.6%	faild
1/1	1181	2.6%	faild
1/1	1182	2.6%	faild
1/1	1183	2.6%	faild
1/1	1184	2.6%	faild
1/1	1185	2.7%	faild
1/1	1186	2.7%	faild
1/1	1187	2.7%	faild
1/1	1188	2.7%	faild
1/1	1189	2.7%	faild
1/1	1190	2.7%	faild
1/1	1191	2.7%	faild
1/1	1192	2.7%	faild
1/1	1193	2.7%	faild
1/1	1194	2.7%	faild
1/1	1195	2.7%	faild
1/1	1196	2.7%	faild
1/1	1197	2.7%	faild
1/1	1198	2.7%	faild
1/1	1199	2.7%	faild
1/1	1200	2.7%	faild
1/1	1201	2.7%	faild
1/1	1202	2.7%	faild
1/1	1203	2.7%	faild
1/1	1204	2.7%	faild
1/1	1205	2.7%	faild
1/1	1206	2.7%	faild
1/1	1207	2.7%	faild
1/1	1208	2.7%	faild
1/1	1209	2.7%	faild
1/1	1210	2.7%	faild
1/1	1211	2.7%	faild
1/1	1212	2.7%	faild
1/1	1213	2.7%	faild
1/1	1214	2.7%	faild
1/1	1215	2.7%	faild
1/1	1216	2.7%	faild
1/1	1217	2.7%	faild
1/1	1218	2.7%	faild
1/1	1219	2.7%	faild
1/1	1220	2.7%	faild
1/1	1221	2.7%	faild
1/1	1222	2.7%	faild
1/1	1223	2.7%	faild
1/1	1224	2.7%	faild
1/1	1225	2.7%	faild
1/1	1226	2.7%	faild
1/1	1227	2.7%	faild
1/1	1228	2.7%	faild
1/1	1229	2.7%	faild
1/1	1230	2.8%	faild
1/1	1231	2.8%	faild
1/1	1232	2.8%	faild
1/1	1233	2.8%	faild
1/1	1234	2.8%	faild
1/1	1235	2.8%	faild
1/1	1236	2.8%	faild
1/1	1237	2.8%	faild
1/1	1238	2.8%	faild
1/1	1239	2.8%	faild
1/1	1240	2.8%	faild
1/1	1241	2.8%	faild
1/1	1242	2.8%	faild
1/1	1243	2.8%	faild
1/1	1244	2.8%	faild
1/1	1245	2.8%	faild
1/1	1246	2.8%	faild
1/1	1247	2.8%	faild
1/1	1248	2.8%	faild
1/1	1249	2.8%	faild
1/1	1250	2.8%	faild
1/1	1251	2.8%	faild
1/1	1252	2.8%	faild
1/1	1253	2.8%	faild
1/1	1254	2.8%	faild
1/1	1255	2.8%	faild
1/1	1256	2.8%	faild
1/1	1257	2.8%	faild
1/1	1258	2.8%	faild
1/1	1259	2.8%	faild
1/1	1260	2.8%	faild
1/1	1261	2.8%	faild
1/1	1262	2.8%	faild
1/1	1263	2.8%	faild
1/1	1264	2.8%	faild
1/1	1265	2.8%	faild
1/1	1266	2.8%	faild
1/1	1267	2.8%	faild
1/1	1268	2.8%	faild
1/1	1269	2.8%	faild
1/1	1270	2.8%	faild
1/1	1271	2.8%	faild
1/1	1272	2.8%	faild
1/1	1273	2.8%	faild
1/1	1274	2.8%	faild
1/1	1275	2.9%	faild
1/1	1276	2.9%	faild
1/1	1277	2.9%	faild
1/1	1278	2.9%	faild
1/1	1279	2.9%	faild
1/1	1280	2.9%	faild
1/1	1281	2.9%	faild
1/1	1282	2.9%	faild
1/1	1283	2.9%	faild
1/1	1284	2.9%	faild
1/1	1285	2.9%	faild
1/1	1286	2.9%	faild
1/1	1287	2.9%	faild
1/1	1288	2.9%	faild
1/1	1289	2.9%	faild
1/1	1290	2.9%	faild
1/1	1291	2.9%	faild
1/1	1292	2.9%	faild
1/1	1293	2.9%	faild
1/1	1294	2.9%	faild
1/1	1295	2.9%	faild
1/1	1296	2.9%	faild
1/1	1297	2.9%	faild
1/1	1298	2.9%	faild
1/1	1299	2.9%	faild
1/1	1300	2.9%	faild
1/1	1301	2.9%	faild
1/1	1302	2.9%	faild
1/1	1303	2.9%	faild
1/1	1304	2.9%	faild
1/1	1305	2.9%	faild
1/1	1306	2.9%	faild
1/1	1307	2.9%	faild
1/1	1308	2.9%	faild
1/1	1309	2.9%	faild
1/1	1310	2.9%	faild
1/1	1311	2.9%	faild
1/1	1312	2.9%	faild
1/1	1313	2.9%	faild
1/1	1314	2.9%	faild
1/1	1315	2.9%	faild
1/1	1316	2.9%	faild
1/1	1317	2.9%	faild
1/1	1318	2.9%	faild
1/1	1319	3%	faild
1/1	1320	3%	faild
1/1	1321	3%	faild
1/1	1322	3%	faild
1/1	1323	3%	faild
1/1	1324	3%	faild
1/1	1325	3%	faild
1/1	1326	3%	faild
1/1	1327	3%	faild
1/1	1328	3%	faild
1/1	1329	3%	faild
1/1	1330	3%	faild
1/1	1331	3%	faild
1/1	1332	3%	faild
1/1	1333	3%	faild
1/1	1334	3%	faild
1/1	1335	3%	faild
1/1	1336	3%	faild
1/1	1337	3%	faild
1/1	1338	3%	faild
1/1	1339	3%	faild
1/1	1340	3%	faild
1/1	1341	3%	faild
1/1	1342	3%	faild
1/1	1343	3%	faild
1/1	1344	3%	faild
1/1	1345	3%	faild
1/1	1346	3%	faild
1/1	1347	3%	faild
1/1	1348	3%	faild
1/1	1349	3%	faild
1/1	1350	3%	faild
1/1	1351	3%	faild
1/1	1352	3%	faild
1/1	1353	3%	faild
1/1	1354	3%	faild
1/1	1355	3%	faild
1/1	1356	3%	faild
1/1	1357	3%	faild
1/1	1358	3%	faild
1/1	1359	3%	faild
1/1	1360	3%	faild
1/1	1361	3%	faild
1/1	1362	3%	faild
1/1	1363	3%	faild
1/1	1364	3.1%	faild
1/1	1365	3.1%	faild
1/1	1366	3.1%	faild
1/1	1367	3.1%	faild
1/1	1368	3.1%	faild
1/1	1369	3.1%	faild
1/1	1370	3.1%	faild
1/1	1371	3.1%	faild
1/1	1372	3.1%	faild
1/1	1373	3.1%	faild
1/1	1374	3.1%	faild
1/1	1375	3.1%	faild
1/1	1376	3.1%	faild
1/1	1377	3.1%	faild
1/1	1378	3.1%	faild
1/1	1379	3.1%	faild
1/1	1380	3.1%	faild
1/1	1381	3.1%	faild
1/1	1382	3.1%	faild
1/1	1383	3.1%	faild
1/1	1384	3.1%	faild
1/1	1385	3.1%	faild
1/1	1386	3.1%	faild
1/1	1387	3.1%	faild
1/1	1388	3.1%	faild
1/1	1389	3.1%	faild
1/1	1390	3.1%	faild
1/1	1391	3.1%	faild
1/1	1392	3.1%	faild
1/1	1393	3.1%	faild
1/1	1394	3.1%	faild
1/1	1395	3.1%	faild
1/1	1396	3.1%	faild
1/1	1397	3.1%	faild
1/1	1398	3.1%	faild
1/1	1399	3.1%	faild
1/1	1400	3.1%	faild
1/1	1401	3.1%	faild
1/1	1402	3.1%	faild
1/1	1403	3.1%	faild
1/1	1404	3.1%	faild
1/1	1405	3.1%	faild
1/1	1406	3.1%	faild
1/1	1407	3.1%	faild
1/1	1408	3.1%	faild
1/1	1409	3.2%	faild
1/1	1410	3.2%	faild
1/1	1411	3.2%	faild
1/1	1412	3.2%	faild
1/1	1413	3.2%	faild
1/1	1414	3.2%	faild
1/1	1415	3.2%	faild
1/1	1416	3.2%	faild
1/1	1417	3.2%	faild
1/1	1418	3.2%	faild
1/1	1419	3.2%	faild
1/1	1420	3.2%	faild
1/1	1421	3.2%	faild
1/1	1422	3.2%	faild
1/1	1423	3.2%	faild
1/1	1424	3.2%	faild
1/1	1425	3.2%	faild
1/1	1426	3.2%	faild
1/1	1427	3.2%	faild
1/1	1428	3.2%	faild
1/1	1429	3.2%	faild
1/1	1430	3.2%	faild
1/1	1431	3.2%	faild
1/1	1432	3.2%	faild
1/1	1433	3.2%	faild
1/1	1434	3.2%	faild
1/1	1435	3.2%	faild
1/1	1436	3.2%	faild
1/1	1437	3.2%	faild
1/1	1438	3.2%	faild
1/1	1439	3.2%	faild
1/1	1440	3.2%	faild
1/1	1441	3.2%	faild
1/1	1442	3.2%	faild
1/1	1443	3.2%	faild
1/1	1444	3.2%	faild
1/1	1445	3.2%	faild
1/1	1446	3.2%	faild
1/1	1447	3.2%	faild
1/1	1448	3.2%	faild
1/1	1449	3.2%	faild
1/1	1450	3.2%	faild
1/1	1451	3.2%	faild
1/1	1452	3.2%	faild
1/1	1453	3.3%	faild
1/1	1454	3.3%	faild
1/1	1455	3.3%	faild
1/1	1456	3.3%	faild
1/1	1457	3.3%	faild
1/1	1458	3.3%	faild
1/1	1459	3.3%	faild
1/1	1460	3.3%	faild
1/1	1461	3.3%	faild
1/1	1462	3.3%	faild
1/1	1463	3.3%	faild
1/1	1464	3.3%	faild
1/1	1465	3.3%	faild
1/1	1466	3.3%	faild
1/1	1467	3.3%	faild
1/1	1468	3.3%	faild
1/1	1469	3.3%	faild
1/1	1470	3.3%	faild
1/1	1471	3.3%	faild
1/1	1472	3.3%	faild
1/1	1473	3.3%	faild
1/1	1474	3.3%	faild
1/1	1475	3.3%	faild
1/1	1476	3.3%	faild
1/1	1477	3.3%	faild
1/1	1478	3.3%	faild
1/1	1479	3.3%	faild
1/1	1480	3.3%	faild
1/1	1481	3.3%	faild
1/1	1482	3.3%	faild
1/1	1483	3.3%	faild
1/1	1484	3.3%	faild
1/1	1485	3.3%	faild
1/1	1486	3.3%	faild
1/1	1487	3.3%	faild
1/1	1488	3.3%	faild
1/1	1489	3.3%	faild
1/1	1490	3.3%	faild
1/1	1491	3.3%	faild
1/1	1492	3.3%	faild
1/1	1493	3.3%	faild
1/1	1494	3.3%	faild
1/1	1495	3.3%	faild
1/1	1496	3.3%	faild
1/1	1497	3.3%	faild
1/1	1498	3.4%	faild
1/1	1499	3.4%	faild
1/1	1500	3.4%	faild
1/1	1501	3.4%	faild
1/1	1502	3.4%	faild
1/1	1503	3.4%	faild
1/1	1504	3.4%	faild
1/1	1505	3.4%	faild
1/1	1506	3.4%	faild
1/1	1507	3.4%	faild
1/1	1508	3.4%	faild
1/1	1509	3.4%	faild
1/1	1510	3.4%	faild
1/1	1511	3.4%	faild
1/1	1512	3.4%	faild
1/1	1513	3.4%	faild
1/1	1514	3.4%	faild
1/1	1515	3.4%	faild
1/1	1516	3.4%	faild
1/1	1517	3.4%	faild
1/1	1518	3.4%	faild
1/1	1519	3.4%	faild
1/1	1520	3.4%	faild
1/1	1521	3.4%	faild
1/1	1522	3.4%	faild
1/1	1523	3.4%	faild
1/1	1524	3.4%	faild
1/1	1525	3.4%	faild
1/1	1526	3.4%	faild
1/1	1527	3.4%	faild
1/1	1528	3.4%	faild
1/1	1529	3.4%	faild
1/1	1530	3.4%	faild
1/1	1531	3.4%	faild
1/1	1532	3.4%	faild
1/1	1533	3.4%	faild
1/1	1534	3.4%	faild
1/1	1535	3.4%	faild
1/1	1536	3.4%	faild
1/1	1537	3.4%	faild
1/1	1538	3.4%	faild
1/1	1539	3.4%	faild
1/1	1540	3.4%	faild
1/1	1541	3.4%	faild
1/1	1542	3.4%	faild
1/1	1543	3.5%	faild
1/1	1544	3.5%	faild
1/1	1545	3.5%	faild
1/1	1546	3.5%	faild
1/1	1547	3.5%	faild
1/1	1548	3.5%	faild
1/1	1549	3.5%	faild
1/1	1550	3.5%	faild
1/1	1551	3.5%	faild
1/1	1552	3.5%	faild
1/1	1553	3.5%	faild
1/1	1554	3.5%	faild
1/1	1555	3.5%	faild
1/1	1556	3.5%	faild
1/1	1557	3.5%	faild
1/1	1558	3.5%	faild
1/1	1559	3.5%	faild
1/1	1560	3.5%	faild
1/1	1561	3.5%	faild
1/1	1562	3.5%	faild
1/1	1563	3.5%	faild
1/1	1564	3.5%	faild
1/1	1565	3.5%	faild
1/1	1566	3.5%	faild
1/1	1567	3.5%	faild
1/1	1568	3.5%	faild
1/1	1569	3.5%	faild
1/1	1570	3.5%	faild
1/1	1571	3.5%	faild
1/1	1572	3.5%	faild
1/1	1573	3.5%	faild
1/1	1574	3.5%	faild
1/1	1575	3.5%	faild
1/1	1576	3.5%	faild
1/1	1577	3.5%	faild
1/1	1578	3.5%	faild
1/1	1579	3.5%	faild
1/1	1580	3.5%	faild
1/1	1581	3.5%	faild
1/1	1582	3.5%	faild
1/1	1583	3.5%	faild
1/1	1584	3.5%	faild
1/1	1585	3.5%	faild
1/1	1586	3.5%	faild
1/1	1587	3.6%	faild
1/1	1588	3.6%	faild
1/1	1589	3.6%	faild
1/1	1590	3.6%	faild
1/1	1591	3.6%	faild
1/1	1592	3.6%	faild
1/1	1593	3.6%	faild
1/1	1594	3.6%	faild
1/1	1595	3.6%	faild
1/1	1596	3.6%	faild
1/1	1597	3.6%	faild
1/1	1598	3.6%	faild
1/1	1599	3.6%	faild
1/1	1600	3.6%	faild
1/1	1601	3.6%	faild
1/1	1602	3.6%	faild
1/1	1603	3.6%	faild
1/1	1604	3.6%	faild
1/1	1605	3.6%	faild
1/1	1606	3.6%	faild
1/1	1607	3.6%	faild
1/1	1608	3.6%	faild
1/1	1609	3.6%	faild
1/1	1610	3.6%	faild
1/1	1611	3.6%	faild
1/1	1612	3.6%	faild
1/1	1613	3.6%	faild
1/1	1614	3.6%	faild
1/1	1615	3.6%	faild
1/1	1616	3.6%	faild
1/1	1617	3.6%	faild
1/1	1618	3.6%	faild
1/1	1619	3.6%	faild
1/1	1620	3.6%	faild
1/1	1621	3.6%	faild
1/1	1622	3.6%	faild
1/1	1623	3.6%	faild
1/1	1624	3.6%	faild
1/1	1625	3.6%	faild
1/1	1626	3.6%	faild
1/1	1627	3.6%	faild
1/1	1628	3.6%	faild
1/1	1629	3.6%	faild
1/1	1630	3.6%	faild
1/1	1631	3.6%	faild
1/1	1632	3.7%	faild
1/1	1633	3.7%	faild
1/1	1634	3.7%	faild
1/1	1635	3.7%	faild
1/1	1636	3.7%	faild
1/1	1637	3.7%	faild
1/1	1638	3.7%	faild
1/1	1639	3.7%	faild
1/1	1640	3.7%	faild
1/1	1641	3.7%	faild
1/1	1642	3.7%	faild
1/1	1643	3.7%	faild
1/1	1644	3.7%	faild
1/1	1645	3.7%	faild
1/1	1646	3.7%	faild
1/1	1647	3.7%	faild
1/1	1648	3.7%	faild
1/1	1649	3.7%	faild
1/1	1650	3.7%	faild
1/1	1651	3.7%	faild
1/1	1652	3.7%	faild
1/1	1653	3.7%	faild
1/1	1654	3.7%	faild
1/1	1655	3.7%	faild
1/1	1656	3.7%	faild
1/1	1657	3.7%	faild
1/1	1658	3.7%	faild
1/1	1659	3.7%	faild
1/1	1660	3.7%	faild
1/1	1661	3.7%	faild
1/1	1662	3.7%	faild
1/1	1663	3.7%	faild
1/1	1664	3.7%	faild
1/1	1665	3.7%	faild
1/1	1666	3.7%	faild
1/1	1667	3.7%	faild
1/1	1668	3.7%	faild
1/1	1669	3.7%	faild
1/1	1670	3.7%	faild
1/1	1671	3.7%	faild
1/1	1672	3.7%	faild
1/1	1673	3.7%	faild
1/1	1674	3.7%	faild
1/1	1675	3.7%	faild
1/1	1676	3.7%	faild
1/1	1677	3.8%	faild
1/1	1678	3.8%	faild
1/1	1679	3.8%	faild
1/1	1680	3.8%	faild
1/1	1681	3.8%	faild
1/1	1682	3.8%	faild
1/1	1683	3.8%	faild
1/1	1684	3.8%	faild
1/1	1685	3.8%	faild
1/1	1686	3.8%	faild
1/1	1687	3.8%	faild
1/1	1688	3.8%	faild
1/1	1689	3.8%	faild
1/1	1690	3.8%	faild
1/1	1691	3.8%	faild
1/1	1692	3.8%	faild
1/1	1693	3.8%	faild
1/1	1694	3.8%	faild
1/1	1695	3.8%	faild
1/1	1696	3.8%	faild
1/1	1697	3.8%	faild
1/1	1698	3.8%	faild
1/1	1699	3.8%	faild
1/1	1700	3.8%	faild
1/1	1701	3.8%	faild
1/1	1702	3.8%	faild
1/1	1703	3.8%	faild
1/1	1704	3.8%	faild
1/1	1705	3.8%	faild
1/1	1706	3.8%	faild
1/1	1707	3.8%	faild
1/1	1708	3.8%	faild
1/1	1709	3.8%	faild
1/1	1710	3.8%	faild
1/1	1711	3.8%	faild
1/1	1712	3.8%	faild
1/1	1713	3.8%	faild
1/1	1714	3.8%	faild
1/1	1715	3.8%	faild
1/1	1716	3.8%	faild
1/1	1717	3.8%	faild
1/1	1718	3.8%	faild
1/1	1719	3.8%	faild
1/1	1720	3.8%	faild
1/1	1721	3.9%	faild
1/1	1722	3.9%	faild
1/1	1723	3.9%	faild
1/1	1724	3.9%	faild
1/1	1725	3.9%	faild
1/1	1726	3.9%	faild
1/1	1727	3.9%	faild
1/1	1728	3.9%	faild
1/1	1729	3.9%	faild
1/1	1730	3.9%	faild
1/1	1731	3.9%	faild
1/1	1732	3.9%	faild
1/1	1733	3.9%	faild
1/1	1734	3.9%	faild
1/1	1735	3.9%	faild
1/1	1736	3.9%	faild
1/1	1737	3.9%	faild
1/1	1738	3.9%	faild
1/1	1739	3.9%	faild
1/1	1740	3.9%	faild
1/1	1741	3.9%	faild
1/1	1742	3.9%	faild
1/1	1743	3.9%	faild
1/1	1744	3.9%	faild
1/1	1745	3.9%	faild
1/1	1746	3.9%	faild
1/1	1747	3.9%	faild
1/1	1748	3.9%	faild
1/1	1749	3.9%	faild
1/1	1750	3.9%	faild
1/1	1751	3.9%	faild
1/1	1752	3.9%	faild
1/1	1753	3.9%	faild
1/1	1754	3.9%	faild
1/1	1755	3.9%	faild
1/1	1756	3.9%	faild
1/1	1757	3.9%	faild
1/1	1758	3.9%	faild
1/1	1759	3.9%	faild
1/1	1760	3.9%	faild
1/1	1761	3.9%	faild
1/1	1762	3.9%	faild
1/1	1763	3.9%	faild
1/1	1764	3.9%	faild
1/1	1765	3.9%	faild
1/1	1766	4%	faild
1/1	1767	4%	faild
1/1	1768	4%	faild
1/1	1769	4%	faild
1/1	1770	4%	faild
1/1	1771	4%	faild
1/1	1772	4%	faild
1/1	1773	4%	faild
1/1	1774	4%	faild
1/1	1775	4%	faild
1/1	1776	4%	faild
1/1	1777	4%	faild
1/1	1778	4%	faild
1/1	1779	4%	faild
1/1	1780	4%	faild
1/1	1781	4%	faild
1/1	1782	4%	faild
1/1	1783	4%	faild
1/1	1784	4%	faild
1/1	1785	4%	faild
1/1	1786	4%	faild
1/1	1787	4%	faild
1/1	1788	4%	faild
1/1	1789	4%	faild
1/1	1790	4%	faild
1/1	1791	4%	faild
1/1	1792	4%	faild
1/1	1793	4%	faild
1/1	1794	4%	faild
1/1	1795	4%	faild
1/1	1796	4%	faild
1/1	1797	4%	faild
1/1	1798	4%	faild
1/1	1799	4%	faild
1/1	1800	4%	faild
1/1	1801	4%	faild
1/1	1802	4%	faild
1/1	1803	4%	faild
1/1	1804	4%	faild
1/1	1805	4%	faild
1/1	1806	4%	faild
1/1	1807	4%	faild
1/1	1808	4%	faild
1/1	1809	4%	faild
1/1	1810	4.1%	faild
1/1	1811	4.1%	faild
1/1	1812	4.1%	faild
1/1	1813	4.1%	faild
1/1	1814	4.1%	faild
1/1	1815	4.1%	faild
1/1	1816	4.1%	faild
1/1	1817	4.1%	faild
1/1	1818	4.1%	faild
1/1	1819	4.1%	faild
1/1	1820	4.1%	faild
1/1	1821	4.1%	faild
1/1	1822	4.1%	faild
1/1	1823	4.1%	faild
1/1	1824	4.1%	faild
1/1	1825	4.1%	faild
1/1	1826	4.1%	faild
1/1	1827	4.1%	faild
1/1	1828	4.1%	faild
1/1	1829	4.1%	faild
1/1	1830	4.1%	faild
1/1	1831	4.1%	faild
1/1	1832	4.1%	faild
1/1	1833	4.1%	faild
1/1	1834	4.1%	faild
1/1	1835	4.1%	faild
1/1	1836	4.1%	faild
1/1	1837	4.1%	faild
1/1	1838	4.1%	faild
1/1	1839	4.1%	faild
1/1	1840	4.1%	faild
1/1	1841	4.1%	faild
1/1	1842	4.1%	faild
1/1	1843	4.1%	faild
1/1	1844	4.1%	faild
1/1	1845	4.1%	faild
1/1	1846	4.1%	faild
1/1	1847	4.1%	faild
1/1	1848	4.1%	faild
1/1	1849	4.1%	faild
1/1	1850	4.1%	faild
1/1	1851	4.1%	faild
1/1	1852	4.1%	faild
1/1	1853	4.1%	faild
1/1	1854	4.1%	faild
1/1	1855	4.2%	faild
1/1	1856	4.2%	faild
1/1	1857	4.2%	faild
1/1	1858	4.2%	faild
1/1	1859	4.2%	faild
1/1	1860	4.2%	faild
1/1	1861	4.2%	faild
1/1	1862	4.2%	faild
1/1	1863	4.2%	faild
1/1	1864	4.2%	faild
1/1	1865	4.2%	faild
1/1	1866	4.2%	faild
1/1	1867	4.2%	faild
1/1	1868	4.2%	faild
1/1	1869	4.2%	faild
1/1	1870	4.2%	faild
1/1	1871	4.2%	faild
1/1	1872	4.2%	faild
1/1	1873	4.2%	faild
1/1	1874	4.2%	faild
1/1	1875	4.2%	faild
1/1	1876	4.2%	faild
1/1	1877	4.2%	faild
1/1	1878	4.2%	faild
1/1	1879	4.2%	faild
1/1	1880	4.2%	faild
1/1	1881	4.2%	faild
1/1	1882	4.2%	faild
1/1	1883	4.2%	faild
1/1	1884	4.2%	faild
1/1	1885	4.2%	faild
1/1	1886	4.2%	faild
1/1	1887	4.2%	faild
1/1	1888	4.2%	faild
1/1	1889	4.2%	faild
1/1	1890	4.2%	faild
1/1	1891	4.2%	faild
1/1	1892	4.2%	faild
1/1	1893	4.2%	faild
1/1	1894	4.2%	faild
1/1	1895	4.2%	faild
1/1	1896	4.2%	faild
1/1	1897	4.2%	faild
1/1	1898	4.2%	faild
1/1	1899	4.2%	faild
1/1	1900	4.3%	faild
1/1	1901	4.3%	faild
1/1	1902	4.3%	faild
1/1	1903	4.3%	faild
1/1	1904	4.3%	faild
1/1	1905	4.3%	faild
1/1	1906	4.3%	faild
1/1	1907	4.3%	faild
1/1	1908	4.3%	faild
1/1	1909	4.3%	faild
1/1	1910	4.3%	faild
1/1	1911	4.3%	faild
1/1	1912	4.3%	faild
1/1	1913	4.3%	faild
1/1	1914	4.3%	faild
1/1	1915	4.3%	faild
1/1	1916	4.3%	faild
1/1	1917	4.3%	faild
1/1	1918	4.3%	faild
1/1	1919	4.3%	faild
1/1	1920	4.3%	faild
1/1	1921	4.3%	faild
